id,tipo,cantidad,idTourista,zona,timestamp
357,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.138067300
358,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.139080400
359,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.140101800
360,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.141259
361,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.142068100
362,Venta boleto,125.0,5,Zona de Arribo,2026-05-21T23:34:13.144756400
363,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.145762600
364,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.146750100
365,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.147936300
366,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.148593800
367,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.150042800
368,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.151039400
369,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.152104500
370,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.153609500
371,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.155042500
372,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.155042500
373,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.156558900
374,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.157576400
375,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.158591900
376,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.159620500
377,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.159620500
378,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.160991200
379,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.162014700
380,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.162534200
381,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.163558400
382,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.164550700
383,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.165551
384,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.165551
385,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.166758600
386,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.168023900
387,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.169023400
388,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.170080600
389,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.171079300
390,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.171079300
391,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.173087100
392,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.174089600
393,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.175088200
394,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.176075
395,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.177426200
396,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.177426200
397,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.178545600
398,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.179546700
399,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.180549400
400,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.181551400
401,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.182546200
402,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.182546200
403,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.183546
404,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.184545600
405,Venta boleto,125.0,5,Zona de Arribo,2026-05-21T23:34:13.187545800
406,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.188889200
407,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.189893900
408,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.190888
409,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.191907600
410,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.191907600
411,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.193294600
412,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.194301200
413,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.195299600
414,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.196287700
415,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.197361600
416,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.197361600
417,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.199726100
418,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.200721400
419,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.202075200
420,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.203078500
421,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.204077700
422,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.205078
423,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.206075800
424,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.207475400
425,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.208490900
426,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.209800700
427,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.210799300
428,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.211800300
429,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.212800300
430,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.213957900
431,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.215371900
432,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.216372900
433,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.217372100
434,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.218730
435,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.219734500
436,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.220728800
437,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.221730400
438,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.222732600
439,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.223807100
440,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.224809800
441,Venta boleto,125.0,5,Zona de Arribo,2026-05-21T23:34:13.227805400
442,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.228806400
443,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.229805
444,SPA,20.0,1,Zona de Baños,2026-05-21T23:34:13.230805
445,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.231813100
446,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.232815
447,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.233813500
448,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.233813500
449,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.236811200
450,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.236811200
451,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.238813300
452,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.238813300
453,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.240813500
454,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.240813500
455,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.241815400
456,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.242812700
457,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.244812400
458,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.244812400
459,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.245809200
460,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.246811
461,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.247812900
462,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.249812400
463,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.250813100
464,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.251810
465,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.255803800
466,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.256839
467,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.257807500
468,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.258807400
469,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.259807100
470,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.260802700
471,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.261919800
472,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.263249500
473,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.263249500
474,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.264249900
475,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.265352500
476,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.266915900
477,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.267769100
478,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.270763700
479,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.271985200
480,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.273613400
481,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.274683700
482,Venta boleto,125.0,5,Zona de Arribo,2026-05-21T23:34:13.282931700
483,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.284392100
484,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.286653
485,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.287647800
486,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.287647800
487,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.288877200
488,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.290066100
489,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.290066100
490,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.291503800
491,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.292739500
492,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.293737400
493,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.294738900
494,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.295732600
495,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.296735400
496,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.296735400
497,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.298142
498,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.299411300
499,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.300408500
500,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.301415
501,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.302415100
502,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.302415100
503,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.303413500
504,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.304411
505,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.305416500
506,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.306941800
507,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.306941800
508,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.307968800
509,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.308969400
510,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.309962400
511,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.310962200
512,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.312157
513,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.312157
514,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.313234700
515,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.314305700
516,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.315303900
517,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.315303900
518,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.316687900
519,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.317790400
520,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.318789600
521,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.319788900
522,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.320812300
523,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.321808700
524,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.321808700
525,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.323294100
526,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.324295600
527,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.324295600
528,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.325402600
529,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.326413100
530,Venta boleto,125.0,5,Zona de Arribo,2026-05-21T23:34:13.329409
531,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.331400400
532,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.331400400
533,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.332614200
534,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.333604600
535,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.334601600
536,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.335801800
537,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.336887800
538,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.337404
539,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.338420600
540,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.339423400
541,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.340422400
542,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.341424700
543,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.342717900
544,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.342717900
545,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.343843500
546,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.344846700
547,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.346229900
548,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.347394800
549,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.347394800
550,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.348571800
551,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.349869100
552,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.350872400
553,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.351869400
554,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.352871500
555,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.353868800
556,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.354870900
557,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.355869400
558,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.355869400
559,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.356876100
560,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.357872700
561,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.358872800
562,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.359877800
563,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.359877800
564,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.361243600
565,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.361243600
566,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.362629900
567,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.363628800
568,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.364626300
569,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.365625700
570,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.366625100
571,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.367920200
572,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.368960800
573,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.368960800
574,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.370025100
575,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.371039500
576,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.372030600
577,Venta boleto,125.0,5,Zona de Arribo,2026-05-21T23:34:13.383475700
578,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.384486400
579,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.385484800
580,SPA,20.0,1,Zona de Baños,2026-05-21T23:34:13.386489300
581,SPA,20.0,1,Zona de Baños,2026-05-21T23:34:13.387485
582,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.387485
583,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.388478600
584,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.389484700
585,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.390483100
586,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.391484700
587,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.391484700
588,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.392503900
589,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.393496600
590,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.394618200
591,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.395759800
592,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.396755100
593,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.397758900
594,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.400095100
595,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.400095100
596,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.401097400
597,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.402096700
598,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.402096700
599,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.403095400
600,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.404096100
601,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.405094800
602,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.405094800
603,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.405094800
604,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.406721800
605,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.407992200
606,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.407992200
607,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.408995800
608,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.409996400
609,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.411055200
610,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.411055200
611,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.412168700
612,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.412168700
613,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.413196800
614,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.414218
615,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.415061
616,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.415061
617,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.416350100
618,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.417376
619,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.418354900
620,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.418354900
621,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.419482400
622,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.420408900
623,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.421408500
624,Venta boleto,125.0,5,Zona de Arribo,2026-05-21T23:34:13.425350200
625,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.426706600
626,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.427705700
627,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.427705700
628,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.428780
629,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.429782600
630,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.430787600
631,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.431779200
632,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.431779200
633,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.432782500
634,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.433782500
635,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.434791200
636,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.435789200
637,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.436780500
638,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.436780500
639,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.438793800
640,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.439922100
641,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.439922100
642,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.441378300
643,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.442380100
644,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.442380100
645,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.443379200
646,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.444488200
647,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.444488200
648,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.446866900
649,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.446866900
650,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.448875
651,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.448875
652,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.449926100
653,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.451869800
654,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.451869800
655,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.452875800
656,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.453876700
657,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.454875200
658,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.456117200
659,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.457115200
660,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.458123600
661,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.459116800
662,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.460120200
663,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.461412100
664,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.461412100
665,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.462414900
666,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.463769800
667,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.464978
668,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.466099700
669,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.466099700
670,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.467549200
671,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.468676600
672,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.468676600
673,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.469841500
674,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.470844600
675,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.471842200
676,Venta boleto,125.0,5,Zona de Arribo,2026-05-21T23:34:13.474842300
677,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.476131200
678,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.476131200
679,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.477515600
680,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.478519500
681,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.478519500
682,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.479721
683,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.480722400
684,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.481923400
685,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.482926500
686,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.482926500
687,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.484105900
688,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.486103300
689,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.487164300
690,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.488162100
691,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.489483700
692,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.490478600
693,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.491474700
694,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.492706200
695,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.493704600
696,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.493704600
697,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.494696100
698,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.495700500
699,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.496700200
700,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.497707500
701,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.497707500
702,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.498707700
703,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.499704
704,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.500694100
705,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.501844300
706,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.502929300
707,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.502929300
708,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.504295800
709,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.505302600
710,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.505302600
711,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.507129700
712,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.507129700
713,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.508154
714,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.509157500
715,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:13.510156900
